,State,Year,Disease,pop_sum,std_cases_sum,rate_sum,pop_percent_change,std_percent_change,rate_percent_change
406,Delaware,2000,Chlamydia,11011168.0,64400,142652.99999999997,10.053258809546755,1.4212346792991952,669.1099210822998
407,Delaware,2000,Gonorrhea,11011168.0,64400,83635.3,0.0,0.0,-0.4137150988762941
408,Delaware,2000,Primary and Secondary Syphilis,2285220.0,32200,165.62000000000003,-0.7924634334886181,-0.5,-0.9980197356857691
409,Delaware,2001,Chlamydia,11152386.0,63560,138444.74,3.8802242234883293,0.9739130434782608,834.918005071851
410,Delaware,2001,Gonorrhea,11152386.0,63560,83389.04,0.0,0.0,-0.39767274654132756
411,Delaware,2001,Primary and Secondary Syphilis,5832380.0,45400,366.0,-0.4770285031382522,-0.2857142857142857,-0.9956109340028377
412,Delaware,2002,Chlamydia,11303390.0,59304,129897.18,0.938040731228075,0.30625550660792955,353.91032786885245
413,Delaware,2002,Gonorrhea,11303390.0,59304,74304.58,0.0,0.0,-0.42797387903263173
414,Delaware,2002,Primary and Secondary Syphilis,3565380.0,29652,161.56,-0.6845742737355784,-0.5,-0.9978257060331948
415,Delaware,2003,Chlamydia,11444874.0,58380,146799.10000000003,2.2100011779950526,0.9688385269121813,907.6351819757368
416,Delaware,2003,Gonorrhea,11444874.0,58380,52844.96,0.0,0.0,-0.6400185014758266
417,Delaware,2003,Primary and Secondary Syphilis,2909982.0,25020,109.02000000000001,-0.7457392715725835,-0.5714285714285714,-0.9979369839621414
418,Delaware,2004,Chlamydia,11625096.0,53998,141689.65999999997,2.994903061256049,1.1581934452438047,1298.6666666666663
419,Delaware,2004,Gonorrhea,11625096.0,53998,41341.16,0.0,0.0,-0.7082274034675501
420,Delaware,2004,Primary and Secondary Syphilis,1918680.0,23142,119.82,-0.8349536210281618,-0.5714285714285714,-0.9971016778435825
421,Delaware,2005,Chlamydia,11809336.0,60424,158752.30000000002,5.154927345883628,1.6110102843315186,1323.9232181605744
422,Delaware,2005,Gonorrhea,11809336.0,60424,40266.659999999996,0.0,0.0,-0.7463554228820622
423,Delaware,2005,Primary and Secondary Syphilis,3761380.0,30212,225.54,-0.6814909830662791,-0.5,-0.9943988401322583
424,Delaware,2006,Chlamydia,11948664.0,71680,168368.19999999998,2.176670264636915,1.3725671918443,745.5114835505897
425,Delaware,2006,Gonorrhea,11948664.0,71680,65752.40000000001,0.0,0.0,-0.6094725726116926
426,Delaware,2006,Primary and Secondary Syphilis,4567920.0,40960,388.0,-0.617704540022215,-0.4285714285714286,-0.9940990747105809
427,Delaware,2007,Chlamydia,12106696.0,67060,161022.12,1.6503739119774425,0.63720703125,414.0054639175258
428,Delaware,2007,Gonorrhea,12106696.0,67060,56498.12,0.0,0.0,-0.6491282067333357
429,Delaware,2007,Primary and Secondary Syphilis,3115464.0,28740,310.62,-0.7426660419985767,-0.5714285714285714,-0.9945021179465795
430,Delaware,2008,Chlamydia,12223288.0,69006,179181.1,2.923424568539389,1.4010438413361168,575.8498486897173
431,Delaware,2008,Gonorrhea,12223288.0,69006,46926.73999999999,0.0,0.0,-0.7381044094494342
432,Delaware,2008,Primary and Secondary Syphilis,5541642.0,44361,429.74999999999994,-0.5466324609221349,-0.3571428571428571,-0.9908421083586885
433,Delaware,2009,Chlamydia,12391708.0,80024,218905.68,1.2361076374114388,0.8039268727035007,508.379127399651
434,Delaware,2009,Gonorrhea,12391708.0,80024,43933.68,0.0,0.0,-0.7993031519328324
435,Delaware,2009,Primary and Secondary Syphilis,4762592.0,45728,630.6400000000001,-0.6156629901221042,-0.4285714285714286,-0.9856456367870845
436,Delaware,2010,Chlamydia,12571076.0,76762,197594.04,1.639545020862589,0.6786651504548635,312.3230369148801
437,Delaware,2010,Gonorrhea,12571076.0,76762,43730.96,0.0,0.0,-0.778682798327318
438,Delaware,2010,Primary and Secondary Syphilis,2100030.0,32898,164.21999999999997,-0.8329474740268852,-0.5714285714285714,-0.9962447657220422
439,Delaware,2011,Chlamydia,12699890.0,75068,198288.86000000002,5.047480274091322,1.2818408413885343,1206.4586530264282
440,Delaware,2011,Gonorrhea,12699890.0,75068,35392.7,0.0,0.0,-0.8215093878697977
441,Delaware,2011,Primary and Secondary Syphilis,2665677.0,37534,515.6200000000001,-0.7901023552172499,-0.5,-0.9854314590296869
442,Delaware,2012,Chlamydia,12839288.0,75250,193157.72,3.8165205311821353,1.0048489369638194,373.61254412163987
443,Delaware,2012,Gonorrhea,12839288.0,75250,37501.659999999996,0.0,0.0,-0.8058495409865057
444,Delaware,2012,Primary and Secondary Syphilis,2707908.0,37625,727.72,-0.7890920431101787,-0.5,-0.9805949923283396
445,Delaware,2013,Chlamydia,12960486.0,93170,227953.31999999995,3.786161863696994,1.476279069767442,312.24317045017307
446,Delaware,2013,Gonorrhea,10910341.0,86515,54129.009999999995,-0.15818426870720748,-0.0714285714285714,-0.7625434452983619
447,Delaware,2013,Primary and Secondary Syphilis,4091184.0,59895,1214.0099999999998,-0.6250177698387246,-0.3076923076923077,-0.9775719156880941
448,Delaware,2014,Chlamydia,12960486.0,81186,194698.13999999998,2.1679059167223964,0.35547207613323306,159.37605950527592
449,Delaware,2014,Gonorrhea,12960486.0,81186,53733.26,0.0,0.0,-0.7240175997572447
450,Delaware,2014,Primary and Secondary Syphilis,2759379.0,40593,737.6600000000001,-0.7870929377185393,-0.5,-0.9862718174925549
451,District of Columbia,1996,Chlamydia,9158032.0,104368,139496.80000000002,0.0,0.0,0.0
452,District of Columbia,1996,Gonorrhea,9158032.0,104368,289286.08,0.0,0.0,0.0
453,District of Columbia,1996,Primary and Secondary Syphilis,6761222.0,84799,4938.31,0.0,0.0,0.0
454,District of Columbia,1997,Chlamydia,9083776.0,123904,212048.8,0.34351098070733377,0.46114930600596704,41.93954814501317
455,District of Columbia,1997,Gonorrhea,9083776.0,123904,298756.31999999995,0.0,0.0,0.4089036108669324
456,District of Columbia,1997,Primary and Secondary Syphilis,6710873.0,100672,4945.07,-0.26122429703242356,-0.1875,-0.9834478145935122
457,District of Columbia,1998,Chlamydia,9043680.0,124336,220926.87999999998,0.34761602551560733,0.2350603941513032,43.676188608048015
458,District of Columbia,1998,Gonorrhea,9043680.0,124336,294000.0,0.0,0.0,0.33075703599308537
459,District of Columbia,1998,Primary and Secondary Syphilis,6710106.0,101023,3174.6000000000004,-0.25803367655644605,-0.1875,-0.9892020408163266
460,District of Columbia,1999,Chlamydia,9123408.0,100816,183582.56000000003,0.35965184454612187,-0.002049038337804232,56.82856422856423
461,District of Columbia,1999,Gonorrhea,9123408.0,100816,229391.36000000002,0.0,0.0,0.24952697031787752
462,District of Columbia,1999,Primary and Secondary Syphilis,6770192.0,81913,1782.3,-0.25793168517729337,-0.1875,-0.9922303089357856
463,District of Columbia,2000,Chlamydia,12004461.0,124908,272693.82,0.7731344989920521,0.5248861597060295,152.0010772597206
464,District of Columbia,2000,Gonorrhea,12004461.0,124908,220160.43,0.0,0.0,-0.1926460599657155
465,District of Columbia,2000,Primary and Secondary Syphilis,4305880.0,59480,1076.3,-0.6413100096705716,-0.5238095238095238,-0.9951112922517457
466,District of Columbia,2001,Chlamydia,12624084.0,136664,317512.8,1.931824388975076,1.2976462676529925,294.0039951686333
467,District of Columbia,2001,Gonorrhea,12624084.0,136664,255004.86000000002,0.0,0.0,-0.1968674648707075
468,District of Columbia,2001,Primary and Secondary Syphilis,5280451.0,68332,1389.8500000000001,-0.5817161070854725,-0.5,-0.9945497117192198
469,District of Columbia,2002,Chlamydia,11988858.0,126672,325432.38,1.2704231134802688,0.8537727565415911,233.1492822966507
470,District of Columbia,2002,Gonorrhea,11417960.0,120640,219129.0,-0.04761904761904767,-0.04761904761904767,-0.3266527442659517
471,District of Columbia,2002,Primary and Secondary Syphilis,5069647.0,66352,1986.9299999999998,-0.555993627583211,-0.44999999999999996,-0.9909326013444135
472,District of Columbia,2003,Chlamydia,11851413.0,120204,315996.24,1.337719569035083,0.8116108029901132,158.03742960245202
473,District of Columbia,2003,Gonorrhea,12415766.0,125928,241050.26,0.04761904761904767,0.04761904761904767,-0.23717364485096404
474,District of Columbia,2003,Primary and Secondary Syphilis,3637881.0,51516,1420.5599999999997,-0.7069950416269122,-0.5909090909090908,-0.9941067891816421
475,District of Columbia,2004,Chlamydia,11623983.0,128730,371030.3100000001,2.195262022039753,1.498835313300722,260.1859477952358
476,District of Columbia,2004,Gonorrhea,11070460.0,122600,230261.8,-0.04761904761904767,-0.04761904761904767,-0.3793989499132836
477,District of Columbia,2004,Primary and Secondary Syphilis,4205720.0,61300,2234.2,-0.6200952805935797,-0.5,-0.9902971313522261
478,District of Columbia,2005,Chlamydia,12661983.0,136574,435934.6399999999,2.0106576281825705,1.2279608482871125,194.1188971443917
479,District of Columbia,2005,Gonorrhea,10459899.0,112822,190978.31000000003,-0.17391304347826086,-0.17391304347826086,-0.5619106800046905
480,District of Columbia,2005,Primary and Secondary Syphilis,4636456.0,65318,4237.750000000001,-0.5567398882149819,-0.42105263157894735,-0.9778103073589876
481,District of Columbia,2006,Chlamydia,13956720.0,128904,318876.72000000003,2.0102129730121456,0.9734835726752198,74.2467040292608
482,District of Columbia,2006,Gonorrhea,12793660.0,118162,159951.21999999997,-0.08333333333333337,-0.08333333333333337,-0.4983916668485553
483,District of Columbia,2006,Primary and Secondary Syphilis,4352580.0,53710,3506.100000000001,-0.6597861753399731,-0.5454545454545454,-0.9780801921985965
484,District of Columbia,2007,Chlamydia,12942424.0,188760,520409.1199999999,1.9735062882244554,2.51442934276671,147.4296283619976
485,District of Columbia,2007,Gonorrhea,12354132.0,180180,185677.58999999994,-0.045454545454545414,-0.045454545454545414,-0.6432084241721205
486,District of Columbia,2007,Primary and Secondary Syphilis,3766815.0,77220,4785.84,-0.6950967498161749,-0.5714285714285714,-0.9742249993658362
487,District of Columbia,2008,Chlamydia,13020326.0,213972,594921.58,2.456587594559329,1.7709401709401709,123.30870651756013
488,District of Columbia,2008,Gonorrhea,12428493.0,204246,211668.02999999994,-0.045454545454545414,-0.045454545454545414,-0.644208519045485
489,District of Columbia,2008,Primary and Secondary Syphilis,4427130.0,97260,4374.0,-0.6437918901350308,-0.5238095238095238,-0.9793355661693455
490,District of Columbia,2009,Chlamydia,11993140.0,185460,523824.39999999997,1.7090101261991402,0.9068476249228872,118.75866483767717
491,District of Columbia,2009,Gonorrhea,8395198.0,129822,139344.52000000002,-0.30000000000000004,-0.30000000000000004,-0.7339861984283282
492,District of Columbia,2009,Primary and Secondary Syphilis,3385450.0,92730,5134.099999999999,-0.5967397076280988,-0.2857142857142857,-0.9631553504938695
493,District of Columbia,2010,Chlamydia,12636183.0,164367,439291.23000000004,2.7324973046419236,0.7725331607893886,84.56343468183324
494,District of Columbia,2010,Gonorrhea,10229291.0,133059,130136.01999999999,-0.19047619047619047,-0.19047619047619047,-0.7037591212553913
495,District of Columbia,2010,Primary and Secondary Syphilis,3161392.0,62616,2994.08,-0.6909471047406903,-0.5294117647058824,-0.9769926881120231
496,District of Columbia,2011,Chlamydia,11123928.0,167742,444049.92,2.5186803787698584,1.6788999616711382,147.3093036926201
497,District of Columbia,2011,Gonorrhea,9269940.0,139785,139146.9,-0.16666666666666663,-0.16666666666666663,-0.6866413127605113
498,District of Columbia,2011,Primary and Secondary Syphilis,4676220.0,93190,4476.5,-0.4955501330105696,-0.33333333333333337,-0.9678289634911018
499,District of Columbia,2012,Chlamydia,14543429.0,215625,571854.9800000001,2.110082288686161,1.313821225453375,126.74600245727692
500,District of Columbia,2012,Gonorrhea,12646460.0,187500,167956.4,-0.13043478260869568,-0.13043478260869568,-0.7062954667282955
501,District of Columbia,2012,Primary and Secondary Syphilis,3042414.0,84375,3984.57,-0.7594256416420089,-0.55,-0.9762761645284134
502,District of Columbia,2013,Chlamydia,14221878.0,199320,506646.5800000001,3.67453739037488,1.362311111111111,126.1521343582871
503,District of Columbia,2013,Gonorrhea,13575429.0,190260,175375.83,-0.045454545454545414,-0.045454545454545414,-0.6538497703862918
504,District of Columbia,2013,Primary and Secondary Syphilis,5858765.0,99660,4494.050000000001,-0.5684287398947023,-0.47619047619047616,-0.9743747470788877
505,District of Columbia,2014,Chlamydia,14221878.0,160424,410142.4799999999,1.4274532260638546,0.6097130242825608,90.2634438869171
506,District of Columbia,2014,Gonorrhea,14221878.0,160424,139223.69999999998,0.0,0.0,-0.6605479637222655
507,District of Columbia,2014,Primary and Secondary Syphilis,6279052.0,94796,3328.13,-0.5584934704122761,-0.40909090909090906,-0.9760950901319244
508,Florida,1996,Chlamydia,207947040.0,620452,74476.78,0.0,0.0,0.0
509,Florida,1996,Gonorrhea,207947040.0,620452,53078.340000000004,0.0,0.0,0.0
510,Florida,1996,Primary and Secondary Syphilis,173867954.0,576134,726.9599999999999,0.0,0.0,0.0
511,Florida,1997,Chlamydia,242980864.0,738576,89615.36000000002,0.39750229073265575,0.28195176816504497,122.27412787498628
512,Florida,1997,Gonorrhea,242980864.0,738576,58712.16,0.0,0.0,-0.3448426698280296
513,Florida,1997,Primary and Secondary Syphilis,177891701.0,600093,534.69,-0.2678777329559582,-0.1875,-0.9908930279519609
514,Florida,1998,Chlamydia,356190857.0,1019429,115898.84000000004,1.0022904666024863,0.6987850216549769,215.7589444350933
515,Florida,1998,Gonorrhea,356190857.0,1019429,81290.04999999999,0.0,0.0,-0.2986120482310266
516,Florida,1998,Primary and Secondary Syphilis,181535263.0,576199,486.7200000000001,-0.4903427209531097,-0.4347826086956522,-0.9940125513516107
517,Florida,1999,Chlamydia,378226104.0,1309128,150274.32,1.0834855870399132,1.27200671990059,307.7490138067061
518,Florida,1999,Gonorrhea,378226104.0,1309128,99166.56000000001,0.0,0.0,-0.34009643164580605
519,Florida,1999,Primary and Secondary Syphilis,213242835.0,818205,736.4999999999999,-0.4362027561164842,-0.375,-0.9925731012551006
520,Florida,2000,Chlamydia,256822368.0,905344,105566.40000000001,0.2043657551260749,0.10650020471642185,142.33523421588598
521,Florida,2000,Gonorrhea,256822368.0,905344,66333.28,0.0,0.0,-0.371644007941921
522,Florida,2000,Primary and Secondary Syphilis,154951968.0,679008,672.1200000000001,-0.3966570388448408,-0.25,-0.9898675295417323
523,Florida,2001,Chlamydia,311093270.0,1133160,137719.6,1.0076755010946359,0.6688463169800651,203.90329107897398
524,Florida,2001,Gonorrhea,294719940.0,1073520,69341.58,-0.052631578947368474,-0.052631578947368474,-0.49650173250575813
525,Florida,2001,Primary and Secondary Syphilis,191850893.0,775320,795.34,-0.3490399970901188,-0.2777777777777778,-0.9885301142546795
526,Florida,2002,Chlamydia,267410384.0,1024368,128009.76,0.3938448751447823,0.3212196254449775,159.94973219000678
527,Florida,2002,Gonorrhea,267410384.0,1024368,60090.240000000005,0.0,0.0,-0.5305807932145173
528,Florida,2002,Primary and Secondary Syphilis,195806481.0,832299,1016.99,-0.26776784778858853,-0.1875,-0.9830756209327838
529,Florida,2003,Chlamydia,272305088.0,992224,124505.27999999997,0.39068475470942143,0.1921484947116361,121.42527458480414
530,Florida,2003,Gonorrhea,272305088.0,992224,51263.52,0.0,0.0,-0.5882622809249535
531,Florida,2003,Primary and Secondary Syphilis,214924472.0,868196,1090.0400000000002,-0.21072179158106663,-0.125,-0.9787365362347338
532,Florida,2004,Chlamydia,278354576.0,989792,121058.23999999999,0.29512741573700363,0.1400559320706385,110.0585299622032
533,Florida,2004,Gonorrhea,278354576.0,989792,48877.92,0.0,0.0,-0.596244584424819
534,Florida,2004,Primary and Secondary Syphilis,183079429.0,804206,1125.02,-0.34227979424344,-0.1875,-0.9769830631090685
535,Florida,2005,Chlamydia,284637824.0,1029136,120269.12,0.5547231360438643,0.27969201920900866,105.90398392917459
536,Florida,2005,Gonorrhea,284637824.0,1029136,51760.64,0.0,0.0,-0.5696265175965368
537,Florida,2005,Primary and Secondary Syphilis,173256384.0,771852,1049.4,-0.39130934334292833,-0.25,-0.979725907562194
538,Florida,2006,Chlamydia,343707872.0,1399350,157897.40999999997,0.9838107206485389,0.8129770992366412,149.46446540880498
539,Florida,2006,Gonorrhea,325617984.0,1325700,67884.84,-0.052631578947368474,-0.052631578947368474,-0.5700699587155988
540,Florida,2006,Primary and Secondary Syphilis,214222242.0,957450,1088.1000000000001,-0.34210561908030235,-0.2777777777777778,-0.9839713844799516
541,Florida,2007,Chlamydia,419778589.0,1881745,223988.95000000004,0.959547174377906,0.9653715598725783,204.85327635327636
542,Florida,2007,Gonorrhea,365024860.0,1636300,73474.59999999999,-0.13043478260869568,-0.13043478260869568,-0.6719722111291652
543,Florida,2007,Primary and Secondary Syphilis,255517402.0,1145410,1589.4199999999998,-0.30000000000000004,-0.30000000000000004,-0.9783677624648518
544,Florida,2008,Chlamydia,421551820.0,2193901,275987.12,0.6497969089400808,0.9153848840153307,172.6401454618666
545,Florida,2008,Gonorrhea,439880160.0,2289288,89042.88,0.04347826086956519,0.04347826086956519,-0.6773658133031715
546,Florida,2008,Primary and Secondary Syphilis,232905666.0,1335418,1739.64,-0.47052473109948856,-0.41666666666666663,-0.9804628960788331
547,Florida,2009,Chlamydia,444911256.0,2276400,289580.4,0.910263771771014,0.7046348034847516,165.45995723253088
548,Florida,2009,Gonorrhea,407835318.0,2086700,71668.51999999999,-0.08333333333333337,-0.08333333333333337,-0.7525090786531133
549,Florida,2009,Primary and Secondary Syphilis,259531566.0,1327900,1668.6599999999999,-0.36363636363636365,-0.36363636363636365,-0.9767169742028997
550,Florida,2010,Chlamydia,432430130.0,2210093,277109.52,0.6661947394869108,0.6643519843361698,165.06709575347887
551,Florida,2010,Gonorrhea,394827510.0,2017911,65400.3,-0.08695652173913049,-0.08695652173913049,-0.7639911468938346
552,Florida,2010,Primary and Secondary Syphilis,222606579.0,1249183,1723.15,-0.4361928351952983,-0.38095238095238093,-0.9736522615339684
553,Florida,2011,Chlamydia,438323466.0,2230517,278415.23,0.9690499174330334,0.7855806555164455,160.57341496677594
554,Florida,2011,Gonorrhea,381150840.0,1939580,59601.600000000006,-0.13043478260869568,-0.13043478260869568,-0.7859255041471689
555,Florida,2011,Primary and Secondary Syphilis,266805588.0,1357706,1936.4800000000002,-0.30000000000000004,-0.30000000000000004,-0.9675095970577972
556,Florida,2012,Chlamydia,367033792.0,1871025,231817.47999999998,0.3756600630118736,0.3780781700898428,118.71075353218208
557,Florida,2012,Gonorrhea,309081088.0,1575600,46018.08,-0.1578947368421053,-0.1578947368421053,-0.8014900343149274
558,Florida,2012,Primary and Secondary Syphilis,230125870.0,1280175,2059.85,-0.25545146909797345,-0.1875,-0.9552382454895989
559,Florida,2013,Chlamydia,469268640.0,2460312,299003.76,1.0391824700108683,0.9218559962505126,144.15802606985946
560,Florida,2013,Gonorrhea,449715780.0,2357799,69112.93000000001,-0.04166666666666663,-0.04166666666666663,-0.7688559836170622
561,Florida,2013,Primary and Secondary Syphilis,273740040.0,1435182,2434.5999999999995,-0.3913043478260869,-0.3913043478260869,-0.9647735959103456
562,Florida,2014,Chlamydia,449715780.0,2458194,299855.6,0.6428571428571428,0.7128099432685193,122.16421588762016
563,Florida,2014,Gonorrhea,430162920.0,2351316,66108.01999999999,-0.04347826086956519,-0.04347826086956519,-0.7795338156099136
564,Florida,2014,Primary and Secondary Syphilis,210970383.0,1389414,2645.1099999999997,-0.509557023185541,-0.40909090909090906,-0.9599880619628299
565,Georgia,1996,Chlamydia,120017104.0,544800,73579.51999999999,0.0,0.0,0.0
566,Georgia,1996,Gonorrhea,120017104.0,544800,101029.91999999998,0.0,0.0,0.0
567,Georgia,1996,Primary and Secondary Syphilis,70058604.0,408600,2183.04,0.0,0.0,0.0
568,Georgia,1997,Chlamydia,122961584.0,561744,84625.76,0.7551246667718359,0.3748017621145374,37.76509821166813
569,Georgia,1997,Gonorrhea,122961584.0,561744,91642.23999999999,0.0,0.0,0.08291186986090282
570,Georgia,1997,Primary and Secondary Syphilis,88647221.0,456417,1668.1599999999999,-0.27906572023340237,-0.1875,-0.9817970403167797
571,Georgia,1998,Chlamydia,125816576.0,739984,131475.36,0.4192952083630461,0.6212893034220899,77.8145981200844
572,Georgia,1998,Gonorrhea,125816576.0,739984,100851.2,0.0,0.0,-0.23292699103466985
573,Georgia,1998,Primary and Secondary Syphilis,73544268.0,554988,984.9599999999998,-0.41546439795023515,-0.25,-0.9902335321741338
574,Georgia,1999,Chlamydia,128735440.0,832672,160879.36000000002,0.7504483150202814,0.500342349744499,162.33593242365177
575,Georgia,1999,Gonorrhea,128735440.0,832672,103745.92000000001,0.0,0.0,-0.3551321934647179
576,Georgia,1999,Primary and Secondary Syphilis,92740570.0,676546,1258.6600000000003,-0.2796034254436851,-0.1875,-0.9878678602493476
577,Georgia,2000,Chlamydia,197624952.0,1200624,226045.91999999998,1.1309439008192421,0.77463764474256,178.59251902817277
578,Georgia,2000,Gonorrhea,172921833.0,1050546,127981.56000000003,-0.125,-0.125,-0.43382495025789436
579,Georgia,2000,Primary and Secondary Syphilis,94789383.0,650338,1148.9399999999998,-0.45183681345778937,-0.38095238095238093,-0.9910226129451775
580,Georgia,2001,Chlamydia,159707863.0,1010306,206820.13,0.6848707940213092,0.5535090983457833,179.0095131164378
581,Georgia,2001,Gonorrhea,176519217.0,1116654,119057.61,0.10526315789473695,0.10526315789473695,-0.42434225333868614
582,Georgia,2001,Primary and Secondary Syphilis,96848102.0,691262,1130.87,-0.4513452776079332,-0.38095238095238093,-0.9905014891530243
583,Georgia,2002,Chlamydia,205447440.0,1267680,254619.36,1.1213367712668236,0.8338632819394094,224.15351897211883
584,Georgia,2002,Gonorrhea,205447440.0,1267680,128891.51999999999,0.0,0.0,-0.49378743234607136
585,Georgia,2002,Primary and Secondary Syphilis,86524230.0,686660,1287.9099999999999,-0.5788498021683794,-0.45833333333333337,-0.9900077988063141
586,Georgia,2003,Chlamydia,208433160.0,1294968,262052.64,1.40895712102841,0.8858940378061924,202.4712363441545
587,Georgia,2003,Gonorrhea,208433160.0,1294968,121463.76000000001,0.0,0.0,-0.5364909889860296
588,Georgia,2003,Primary and Secondary Syphilis,81091632.0,647484,1571.7600000000002,-0.6109465883451558,-0.5,-0.9870598440226122
589,Georgia,2004,Chlamydia,211905192.0,1214688,247839.84,1.6131573230638643,0.8760123802287005,156.6830050389372
590,Georgia,2004,Gonorrhea,211905192.0,1214688,106453.20000000001,0.0,0.0,-0.5704758363304301
591,Georgia,2004,Primary and Secondary Syphilis,82501548.0,607344,1435.3199999999997,-0.6106676423482819,-0.5,-0.9865168919299748
592,Georgia,2005,Chlamydia,217741824.0,1201608,233400.72000000003,1.6392453145242802,0.9784636054690588,161.61232338433246
593,Georgia,2005,Gonorrhea,217741824.0,1201608,102599.28,0.0,0.0,-0.5604157519308424
594,Georgia,2005,Primary and Secondary Syphilis,92342874.0,650871,1770.6,-0.5759065837530597,-0.45833333333333337,-0.9827425689537003
595,Georgia,2006,Chlamydia,224734584.0,1421328,267915.6,1.4336970928585133,1.1837322603096467,150.31345306675703
596,Georgia,2006,Gonorrhea,224734584.0,1421328,126798.95999999999,0.0,0.0,-0.5267205045170942
597,Georgia,2006,Primary and Secondary Syphilis,95263636.0,769886,1617.5899999999997,-0.5761060255861643,-0.45833333333333337,-0.9872428764399961
598,Georgia,2007,Chlamydia,229074000.0,1474272,296024.88,1.4046321305644893,0.914922469040871,182.00365358341733
599,Georgia,2007,Gonorrhea,229074000.0,1474272,116161.20000000001,0.0,0.0,-0.6075964966187977
600,Georgia,2007,Primary and Secondary Syphilis,104095432.0,859992,2189.74,-0.5455816373748221,-0.41666666666666663,-0.9811491272473081
601,Georgia,2008,Chlamydia,232457856.0,1435560,291782.16000000003,1.2331225447049396,0.669271342058996,132.24968261072092
602,Georgia,2008,Gonorrhea,222772112.0,1375745,101818.93000000002,-0.04166666666666663,-0.04166666666666663,-0.6510447040353666
603,Georgia,2008,Primary and Secondary Syphilis,121054458.0,837410,2937.06,-0.4565995854992837,-0.3913043478260869,-0.9711540869659503
604,Georgia,2009,Chlamydia,235901064.0,1307232,265115.04,0.9487185180739068,0.5610417835946548,89.26544912259197
605,Georgia,2009,Gonorrhea,235901064.0,1307232,87234.72,0.0,0.0,-0.6709552200433442
606,Georgia,2009,Primary and Secondary Syphilis,113390745.0,708084,2659.4100000000003,-0.5193292345641984,-0.45833333333333337,-0.9695143172351559
607,Georgia,2010,Chlamydia,232503672.0,1483056,304152.72000000003,1.0504642773094046,1.09446336875286,113.36849526774735
608,Georgia,2010,Gonorrhea,232503672.0,1483056,104119.92,0.0,0.0,-0.657672237815266
609,Georgia,2010,Primary and Secondary Syphilis,91392276.0,741528,2232.96,-0.6069211500453207,-0.5,-0.9785539597033882
610,Georgia,2011,Chlamydia,235565040.0,1716216,361097.52,1.577515850464212,1.3144318218597273,160.71248925193467
611,Georgia,2011,Gonorrhea,235565040.0,1716216,105950.63999999998,0.0,0.0,-0.7065871845367424
612,Georgia,2011,Primary and Secondary Syphilis,92863512.0,858108,1800.6000000000001,-0.605783982207207,-0.5,-0.983005293785861
613,Georgia,2012,Chlamydia,238078680.0,1648344,344251.44000000006,1.5637483966792036,0.9209050609014251,190.18707097634123
614,Georgia,2012,Gonorrhea,238078680.0,1648344,97519.92,0.0,0.0,-0.7167189191714056
615,Georgia,2012,Primary and Secondary Syphilis,148799175.0,1030215,3215.3999999999996,-0.375,-0.375,-0.9670282748386176
616,Georgia,2013,Chlamydia,239812008.0,1592136,334855.19999999995,0.6116487742623573,0.5454405148439889,103.14107109535361
617,Georgia,2013,Gonorrhea,239812008.0,1592136,90136.08,0.0,0.0,-0.7308207248984038
618,Georgia,2013,Primary and Secondary Syphilis,116664704.0,862407,3009.7600000000007,-0.5135160037524059,-0.45833333333333337,-0.9666087098529246
619,Georgia,2014,Chlamydia,239812008.0,1606776,341368.31999999995,1.0555660776373288,0.8631295896253162,112.42044548402527
620,Georgia,2014,Gonorrhea,239812008.0,1606776,87314.40000000001,0.0,0.0,-0.7442223109631262
621,Georgia,2014,Primary and Secondary Syphilis,94974432.0,803388,3494.519999999999,-0.6039629842055282,-0.5,-0.9599777356312361
622,Hawaii,1996,Chlamydia,19260080.0,37504,67912.48,0.0,0.0,0.0
623,Hawaii,1996,Gonorrhea,19260080.0,37504,17392.16,0.0,0.0,0.0
624,Hawaii,1996,Primary and Secondary Syphilis,976527.0,7032,20.97,0.0,0.0,0.0
625,Hawaii,1997,Chlamydia,19386240.0,37440,68072.31999999999,18.852231428316884,4.324232081911263,3245.1764425369574
626,Hawaii,1997,Gonorrhea,16177230.0,35100,17428.800000000003,-0.16553029365157967,-0.0625,-0.7439664168930924
627,Hawaii,1997,Primary and Secondary Syphilis,51048.0,2340,1.96,-0.9968444535931059,-0.9333333333333333,-0.9998875424584596
628,Hawaii,1998,Chlamydia,19443728.0,49824,98077.59999999999,379.8910829023664,20.29230769230769,50038.59183673469
629,Hawaii,1998,Gonorrhea,15185954.0,43596,16152.92,-0.21897930273453736,-0.125,-0.8353046975048328
630,Hawaii,1998,Primary and Secondary Syphilis,1544460.0,12456,27.88,-0.8982968076947948,-0.7142857142857143,-0.9982739962805487
631,Hawaii,1999,Chlamydia,26626600.0,79882,162781.08000000002,16.24007096331404,5.413134232498394,5837.632711621235
632,Hawaii,1999,Gonorrhea,17313024.0,58096,16068.48,-0.3497846514387868,-0.2727272727272727,-0.9012877909398316
633,Hawaii,1999,Primary and Secondary Syphilis,871035.0,10893,9.209999999999999,-0.9496890317947921,-0.8125,-0.9994268281754093
634,Hawaii,2000,Chlamydia,24253420.0,80640,168468.6,26.844369055204442,6.402919305976315,18290.921824104236
635,Hawaii,2000,Gonorrhea,16319325.0,60480,15735.900000000003,-0.3271330393816625,-0.25,-0.9065944633005795
